url,product_id,ref,main_title,description,full_path,color,current_price,previous_price,available_sizes,all_sizes,images,outlet_color,excluweb_color,material,brand,discounted,Category,Color,Material
['https://www.net-a-porter.com/en-us/shop/product/max-mara/clothing/long/teddy-bear-icon-oversized-camel-hair-and-silk-blend-coat/17957409495092649'],17957409495092649,17957409495092648,teddy bear icon oversized camel hair and silk-blend coat,"max mara's cult 'teddy bear' coat was such a hit when it first launched in 2013 that it was reissued again and again - the label says that wearing it ""feels like returning home."" this oversized style is made from camel hair woven with touches of silk for a super soft handle. layer it over everything from slip dresses to leather pants<br><br>shown here with: [matériel pants id1134388], [bottega veneta sweater id1151358], [bottega veneta tote id1151466], [the row shoulder bag id1111604], [jimmy choo pumps id1118997], [bottega veneta earrings id1152793], [1064 studio ring id1121607].",[['Max Mara']],camel,4490.0,4490.0,"['large', 'x small', 'small', 'medium']","['large', 'medium', 'small', 'x small']","['https://www.net-a-porter.com/variants/images/17957409495092649/in/w600_q80.jpg', 'https://www.net-a-porter.com/variants/images/17957409495092649/ou/w600_q80.jpg', 'https://www.net-a-porter.com/variants/images/17957409495092649/fr/w600_q80.jpg', 'https://www.net-a-porter.com/variants/images/17957409495092649/bk/w600_q80.jpg', 'https://www.net-a-porter.com/variants/images/17957409495092649/cu/w600_q80.jpg']",False,False,"Sand camel hair and silkblend  Button fastenings through doublebreasted front  88% camel hair, 12% silk; lining: 100% viscose; buttons: 100% horn (Cow)  Dry clean  Made in Italy",max mara,False,Coat,Camel,"Alpaca, Cashmere, and Silk Blend"
['https://www.net-a-porter.com/en-us/shop/product/max-mara/clothing/capes/tenebre-oversized-alpaca-cashmere-and-silk-blend-cape/1647597354715052'],1647597354715052,1647597354715052,"tenebre oversized alpaca, cashmere and silk-blend cape","max mara's 'tenebre' cape is eternally chic. crafted from a plush blend of alpaca, cashmere and silk, it has an oversized, cocooning shape with a pointed collar.",[['Max Mara']],beige,1980.0,1980.0,['M/L'],"['S/M', 'M/L']","['https://www.net-a-porter.com/variants/images/1647597354715052/in/w600_q80.jpg', 'https://www.net-a-porter.com/variants/images/1647597354715052/ou/w600_q80.jpg', 'https://www.net-a-porter.com/variants/images/1647597354715052/fr/w600_q80.jpg', 'https://www.net-a-porter.com/variants/images/1647597354715052/bk/w600_q80.jpg', 'https://www.net-a-porter.com/variants/images/1647597354715052/cu/w600_q80.jpg']",False,False,"Beige alpaca, cashmere and silkblend  Partially concealed button fastenings through front  61% alpaca, 28% cashmere, 11% silk  Dry clean",max mara,False,Cape,Beige,"Alpaca, Cashmere, and Silk Blend"
['https://www.net-a-porter.com/en-us/shop/product/max-mara/clothing/mini-dresses/leisure-pireo-knitted-mini-dress/1647597330163026'],1647597330163026,1647597330163026,leisure pireo knitted mini dress,"max mara's 'leisure' collection echoes the minimalist style codes of its main line. this knitted 'pireo' dress is designed for a slightly loose fit and falls just above the knee. the dark-green pairs easily with black, tan and chocolate accessories.",[['Max Mara']],dark green,237.0,395.0,['large'],"['medium', 'x large', 'large', 'small', 'x small']","['https://www.net-a-porter.com/variants/images/1647597330163026/in/w600_q80.jpg', 'https://www.net-a-porter.com/variants/images/1647597330163026/ou/w600_q80.jpg', 'https://www.net-a-porter.com/variants/images/1647597330163026/bk/w600_q80.jpg', 'https://www.net-a-porter.com/variants/images/1647597330163026/cu/w600_q80.jpg']",False,False,"Darkgreen viscose and polyesterblend  Slips on  72% viscose, 28% polyester  Hand wash",max mara,True,Dress,Green,Viscose and Polyester Blend
['https://www.net-a-porter.com/en-us/shop/product/max-mara/clothing/long/the-cube-padded-shell-coat/1647597354715057'],1647597354715057,1647597354715057,the cube padded shell coat,"max mara’s innovative ‘the cube’ line has been displayed at new york’s fit and berlin state museums since its launch in 2008. a cool interpretation of bombers styles, this coat is made from lustrous shell for a loose fit framed by elasticated edges. the insulating cameluxe padding is blended with excess fabric leftover from the brand’s coats.",[['Max Mara']],navy,1345.0,1345.0,"['10', '12', '16']","['6', '12', '14', '16', '10', '8']","['https://www.net-a-porter.com/variants/images/1647597354715057/in/w600_q80.jpg', 'https://www.net-a-porter.com/variants/images/1647597354715057/ou/w600_q80.jpg', 'https://www.net-a-porter.com/variants/images/1647597354715057/fr/w600_q80.jpg', 'https://www.net-a-porter.com/variants/images/1647597354715057/bk/w600_q80.jpg', 'https://www.net-a-porter.com/variants/images/1647597354715057/cu/w600_q80.jpg']",False,False,"Navy shell  Twoway zip fastening  100% polyester; padding: 48% polyester, 48% camel, 4% silk",max mara,False,Coat,Navy,Shell
['https://www.net-a-porter.com/en-us/shop/product/max-mara/clothing/coverups/beachwear-danilo-zebra-print-stretch-knit-midi-dress/1647597330148741'],1647597330148741,1647597330148741,beachwear danilo zebra-print stretch-knit midi dress,"embrace your style wild side with max mara's 'danilo' dress. decorated with brown zebra stripes, this dress is knitted with stretch in the blend for comfort. complement the tied front with your favorite pendant.",[['Max Mara']],zebra print,168.0,335.0,"['large', 'x large']","['medium', 'x large', 'large', 'small', 'x small']","['https://www.net-a-porter.com/variants/images/1647597330148741/in/w600_q80.jpg', 'https://www.net-a-porter.com/variants/images/1647597330148741/ou/w600_q80.jpg', 'https://www.net-a-porter.com/variants/images/1647597330148741/bk/w600_q80.jpg', 'https://www.net-a-porter.com/variants/images/1647597330148741/cu/w600_q80.jpg']",False,False,"Zebraprint stretchknit  Slips on  93% viscose, 7% elastane  Machine wash or dry clean",max mara,True,Dress,Brown,Zebra Print Stretch Knit
['https://www.net-a-porter.com/en-us/shop/product/max-mara/clothing/casual-jackets/agiate-cropped-stretch-cotton-jacket/1647597328926251'],1647597328926251,1647597328926251,agiate cropped stretch-cotton jacket,"through max mara's perennially chic lens, this 'agiate' jacket is inspired by workwear styles. it's tailored from stretch-cotton in a modern, boxy silhouette that's cropped to balance its width.",[['Max Mara']],brown,897.0,1495.0,['16'],"['4', '6', '12', '14', '16', '10', '8']","['https://www.net-a-porter.com/variants/images/1647597328926251/in/w600_q80.jpg', 'https://www.net-a-porter.com/variants/images/1647597328926251/ou/w600_q80.jpg', 'https://www.net-a-porter.com/variants/images/1647597328926251/bk/w600_q80.jpg', 'https://www.net-a-porter.com/variants/images/1647597328926251/cu/w600_q80.jpg']",False,False,"Brown stretchcotton  Button fastenings through front   95% cotton, 5% elastane; lining: 50% cotton, 50% viscose; buttons: 100% horn  Dry clean",max mara,True,Jacket,Brown,Stretch Cotton
['https://www.net-a-porter.com/en-us/shop/product/max-mara/clothing/blazers/adelchi-linen-blazer/1647597303567609'],1647597303567609,1647597303567609,adelchi linen blazer,"max mara's spring '23 collection is partly inspired by photographs of jacques henri lartigue's muse, renée perle. capturing the model's signature resort style, this runway-fresh 'adelchi' blazer is tailored from breathable sand linen. wear it with the matching pants.",[['Max Mara']],sand,875.0,1750.0,"['8', '10']","['4', '6', '12', '14', '10', '8']","['https://www.net-a-porter.com/variants/images/1647597303567609/in/w600_q80.jpg', 'https://www.net-a-porter.com/variants/images/1647597303567609/ou/w600_q80.jpg', 'https://www.net-a-porter.com/variants/images/1647597303567609/fr/w600_q80.jpg', 'https://www.net-a-porter.com/variants/images/1647597303567609/bk/w600_q80.jpg', 'https://www.net-a-porter.com/variants/images/1647597303567609/rw/w600_q80.jpg', 'https://www.net-a-porter.com/variants/images/1647597303567609/cu/w600_q80.jpg']",False,False,"Sand linen  Button fastenings through front  100% linen; lining: 53% cotton, 47% cupro  Dry clean",max mara,True,Blazer,Sand,Linen
['https://www.net-a-porter.com/en-us/shop/product/max-mara/clothing/blouses/faraday-gathered-cotton-shirt/1647597354715037'],1647597354715037,1647597354715037,faraday gathered cotton shirt,max mara's 'faraday' shirt feels a touch more playful than classic styles thanks to its gathered puffed sleeves. it's made from crisp cotton and has a streamlined covered placket. style yours with wide-leg pants and midi skirts alike.,[['Max Mara']],ivory,965.0,965.0,"['10', '12', '4', '6', '18', '14']","['10', '2', '12', '8', '4', '6', '18', '16', '14']","['https://www.net-a-porter.com/variants/images/1647597354715037/in/w600_q80.jpg', 'https://www.net-a-porter.com/variants/images/1647597354715037/ou/w600_q80.jpg', 'https://www.net-a-porter.com/variants/images/1647597354715037/fr/w600_q80.jpg', 'https://www.net-a-porter.com/variants/images/1647597354715037/bk/w600_q80.jpg', 'https://www.net-a-porter.com/variants/images/1647597354715037/cu/w600_q80.jpg']",False,False,Ivory cotton  Concealed button fastenings through front  100% cotton  Machine wash or dry clean,max mara,False,Shirt,Ivory,Cotton
['https://www.net-a-porter.com/en-us/shop/product/max-mara/clothing/cardigans/oversized-striped-ribbed-wool-and-cashmere-blend-cardigan/1647597344654267'],1647597344654267,1647597344654267,oversized striped ribbed wool and cashmere-blend cardigan,"max mara's cardigan has a cozy, oversized shape that envelopes you in warmth. it's rib-knitted from insulating wool and cashmere-blend and patterned with black and brown stripes.",[['Max Mara']],brown,894.0,1490.0,"['x small', 'x large']","['medium', 'large', 'x large', 'small', 'x small']","['https://www.net-a-porter.com/variants/images/1647597344654267/in/w600_q80.jpg', 'https://www.net-a-porter.com/variants/images/1647597344654267/ou/w600_q80.jpg', 'https://www.net-a-porter.com/variants/images/1647597344654267/fr/w600_q80.jpg', 'https://www.net-a-porter.com/variants/images/1647597344654267/bk/w600_q80.jpg', 'https://www.net-a-porter.com/variants/images/1647597344654267/rw/w600_q80.jpg', 'https://www.net-a-porter.com/variants/images/1647597344654267/cu/w600_q80.jpg']",False,False,"Black and brown wool and cashmereblend  Slips on  70% wool, 30% cashmere  Hand wash",max mara,True,Cardigan,Brown,Wool and Cashmere Blend
['https://www.net-a-porter.com/en-us/shop/product/max-mara/accessories/sunhats/sidney-faux-leather-trimmed-raffia-hat/1647597328925928'],1647597328925928,1647597328925928,sidney faux leather-trimmed raffia hat,"max mara's 'sidney' hat is the epitome of italian elegance. made from raffia, it has a wide brim to shade your face from the sun. the contrasting band is made from faux leather for an elevated finish.",[['Max Mara']],white,252.0,420.0,['57'],"['57', '58']","['https://www.net-a-porter.com/variants/images/1647597328925928/in/w600_q80.jpg', 'https://www.net-a-porter.com/variants/images/1647597328925928/ou/w600_q80.jpg', 'https://www.net-a-porter.com/variants/images/1647597328925928/cu/w600_q80.jpg']",False,False,"White raffia, black faux leather  100% raffia; trim: 100% polyester",max mara,True,Hat,White,Raffia
['https://www.net-a-porter.com/en-us/shop/product/max-mara/clothing/midi-dresses/pinstriped-cotton-cashmere-and-silk-blend-dress/1647597330182780'],1647597330182780,1647597330182780,"pinstriped cotton, cashmere and silk-blend dress","max mara really excels when it comes to sophisticated tailoring. this dress is cut from cotton, cashmere and silk-blend and patterned with classic pinstripes that create the illusion of a longer frame. it has a slim fit and gently puffed sleeves.",[['Max Mara']],navy,623.0,1245.0,"['10', '16', '18']","['18', '4', '6', '12', '14', '16', '2', '10', '8']","['https://www.net-a-porter.com/variants/images/1647597330182780/in/w600_q80.jpg', 'https://www.net-a-porter.com/variants/images/1647597330182780/ou/w600_q80.jpg', 'https://www.net-a-porter.com/variants/images/1647597330182780/bk/w600_q80.jpg', 'https://www.net-a-porter.com/variants/images/1647597330182780/cu/w600_q80.jpg']",False,False,"Navy and white cotton, cashmere and silkblend  Zip fastening along back  87% cotton, 8% cashmere, 5% silk; lining1: 100% polyamide; lining2: 96% cotton, 4% elastane  Dry clean",max mara,True,Dress,Navy,"Cotton, Cashmere, and Silk Blend"
['https://www.net-a-porter.com/en-us/shop/product/max-mara/clothing/straight-leg/okra-cotton-blend-flared-pants/1647597354724642'],1647597354724642,1647597354724642,okra cotton-blend flared pants,"chic and comfortable, max mara’s ‘okra’ pants will work for so many occasions including work and dinner with friends. they’re tailored from cotton-blend and fit slim through the legs.",[['Max Mara']],black,595.0,595.0,"['10', '2', '12', '8', '4', '6', '18', '16', '14']","['10', '2', '12', '8', '4', '6', '18', '16', '14']","['https://www.net-a-porter.com/variants/images/1647597354724642/in/w600_q80.jpg', 'https://www.net-a-porter.com/variants/images/1647597354724642/ou/w600_q80.jpg', 'https://www.net-a-porter.com/variants/images/1647597354724642/fr/w600_q80.jpg', 'https://www.net-a-porter.com/variants/images/1647597354724642/bk/w600_q80.jpg', 'https://www.net-a-porter.com/variants/images/1647597354724642/cu/w600_q80.jpg']",False,False,"Black cottonblend  Concealed button, hook and zip fastening at front  98% cotton, 2% elastane  Machine wash",max mara,False,Pants,Black,Cotton Blend
['https://www.net-a-porter.com/en-us/shop/product/max-mara/clothing/straight-leg/denaro-pleated-wool-straight-leg-pants/1647597287010869'],1647597287010869,1647597287010869,denaro pleated wool straight-leg pants,"timelessly classic, max mara's tailored separates form the backbone of many wardrobes. case in point: these 'denaro' pants are made from wool in a straight-leg fit that's refined by neat front pleats. style yours with a bold shirt and heels.",[['Max Mara']],blue,237.0,790.0,['14'],"['4', '18', '6', '12', '14', '16', '10', '8']","['https://www.net-a-porter.com/variants/images/1647597287010869/in/w600_q80.jpg', 'https://www.net-a-porter.com/variants/images/1647597287010869/ou/w600_q80.jpg', 'https://www.net-a-porter.com/variants/images/1647597287010869/bk/w600_q80.jpg', 'https://www.net-a-porter.com/variants/images/1647597287010869/cu/w600_q80.jpg']",False,False,Navy wool  Concealed hook and zip fastenings at front  100% wool  Dry clean,max mara,True,Pants,Blue,Wool
['https://www.net-a-porter.com/en-us/shop/product/max-mara/clothing/blouses/walk-off-the-shoulder-smocked-cotton-top/1647597330182778'],1647597330182778,1647597330182778,walk off-the-shoulder smocked cotton top,"a top like this by max mara will solve so many sartorial dilemmas - team it with leather pants, jeans or tailoring and you're good to go. it's cut from cotton and smocked to create volume through the sleeves.",[['Max Mara']],ivory,630.0,1050.0,"['12', '14', '16']","['6', '12', '14', '16', '10', '8']","['https://www.net-a-porter.com/variants/images/1647597330182778/in/w600_q80.jpg', 'https://www.net-a-porter.com/variants/images/1647597330182778/ou/w600_q80.jpg', 'https://www.net-a-porter.com/variants/images/1647597330182778/bk/w600_q80.jpg', 'https://www.net-a-porter.com/variants/images/1647597330182778/cu/w600_q80.jpg']",False,False,White and black cotton  Slips on  100% cotton; buttons: 100% horn (Cow)  Dry clean,max mara,True,Top,Ivory,Cotton
