url,product_id,ref,main_title,description,full_path,color,current_price,previous_price,available_sizes,all_sizes,images,outlet_color,excluweb_color,material,brand,discounted
['https://us.maxmara.com/p-5516054406057-provino-ruby'],5516054406057,5516054406,large pasticcino bag in nappa leather,"large pasticcino bag, the super clutch that adds a personal, attractive touch to your everyday style. made of soft, glossy nappa leather, it has a double leather and chain shoulder strap so can be carried over the shoulder or crossbody. lined in suede effect fabric. finished with metal ball and personalised label inside. thanks to its unstructured shape and its deliberately oversize proportions, it adapts to all of your needs. dimensions: 47 x 18 x 27 cm.","[['Homepage', 'Bags and Shoes', 'Bags and Shoes', 'Bags', 'Bags', 'Large Pasticcino Bag in nappa leather']]",ruby,297.0,595.0,['ONE SIZE'],['ONE SIZE'],"['https://b2c-media.maxmara.com/sys-master/m0/MM/2024/2/5516054406/057/s3master/5516054406057-a-provino_normal.jpg#product', 'https://b2c-media.maxmara.com/sys-master/m0/MM/2024/2/5516054406/057/s3details/5516054406057-b-provino_normal.jpg#product', 'https://b2c-media.maxmara.com/sys-master/m0/MM/2024/2/5516054406/057/s3details/5516054406057-c-provino_normal.jpg#product', 'https://b2c-media.maxmara.com/sys-master/m0/MM/2024/2/5516054406/057/s3details/5516054406057-d-provino_normal.jpg#product', 'https://b2c-media.maxmara.com/sys-master/m0/MM/2024/2/5516054406/057/s3details/5516054406057-e-provino_normal.jpg#product', 'https://b2c-media.maxmara.com/sys-master/m0/MM/2024/2/5516054406/057/s3details/5516054406057-f-provino_normal.jpg#product']",False,False,Handbag in ram; lining in 100%polyester.,weekend max mara,True
['https://us.maxmara.com/p-5756014506001-mitico-ivory'],5756014506001,5756014506,ultra-soft fabric headband,headband covered in ultra-soft fluffy fabric with a soft texture. embellished with a small butterfly stud.,"[['Homepage', 'Accessories', 'Accessories', 'Jewelry', 'Jewelry', 'Ultra-soft fabric headband']]",ivory,80.0,160.0,['ONE SIZE'],['ONE SIZE'],"['https://b2c-media.maxmara.com/sys-master/m0/MM/2024/2/5756014506/001/s3master/5756014506001-a-mitico_normal.jpg#product', 'https://b2c-media.maxmara.com/sys-master/m0/MM/2024/2/5756014506/001/s3details/5756014506001-d-mitico_normal.jpg#product']",False,False,100% polyester.,weekend max mara,True
['https://us.maxmara.com/p-5576034506004-ritmo-dark-grey'],5576034506004,5576034506,wool beanie hat,fisherman’s rib-knit pure wool yarn beanie hat. the turned-up cuff is embellished with an on-tone embroidered branded label.,"[['Homepage', 'Accessories', 'Accessories', 'Hats', 'Hats', 'Wool beanie hat']]",grey,57.0,115.0,['ONE SIZE'],['ONE SIZE'],"['https://b2c-media.maxmara.com/sys-master/m0/MM/2024/2/5576034506/004/s3master/5576034506004-a-ritmo_normal.jpg#product', 'https://b2c-media.maxmara.com/sys-master/m0/MM/2024/2/5576034506/004/s3details/5576034506004-d-ritmo_normal.jpg#product']",False,False,100% virgin wool.,weekend max mara,True
['https://us.maxmara.com/p-5431015106001-virgola-black'],5431015106001,5431015106,leather shorts,straight-fit shorts in soft leather featuring slant side pockets and patch rear pockets. the lined model boasts belt loop detail at the waist. the high-cut waistband features a placket-covered zip and hook-and-bar fastening.,"[['Homepage', 'Clothing', 'Clothing', 'Trousers', 'Trousers', 'Leather shorts']]",black,695.0,695.0,"['0', '2', '4', '6', '8', '10', '12', '14', '16']","['14', '12', '0', '8', '16', '10', '2', '6', '4']","['https://b2c-media.maxmara.com/sys-master/m0/MM/2025/1/5431015106/001/s3master/5431015106001-a-virgola_normal.jpg#product', 'https://b2c-media.maxmara.com/sys-master/m0/MM/2025/1/5431015106/001/s3details/5431015106001-b-virgola_normal.jpg#product', 'https://b2c-media.maxmara.com/sys-master/m0/MM/2025/1/5431015106/001/s3details/5431015106001-d-virgola_normal.jpg#product']",False,False,Style in lamb leather; lining in 100% polyester.,weekend max mara,False
['https://us.maxmara.com/p-9011085106013-elisa-black'],9011085106013,9011085106,long wool robe coat,"long robe-style coat in fine hand-sewn double-faced pure wool broadcloth. the slightly flared model boasts a lapel collar, long cuff-adorned long kimono sleeves and welt side pockets. the model fastens via a silhouette-accentuating matching belt.","[['Homepage', 'Coats and Jackets', 'Coats and Jackets', 'Coats', 'Coats', 'Long wool robe coat']]",black,1840.0,1840.0,"['4', '6', '12', '0', '16', '8', '2', '10', '14']","['4', '6', '12', '0', '16', '8', '10', '2', '14']","['https://b2c-media.maxmara.com/sys-master/m0/MM/2025/1/9011085106/013/s3master/9011085106013-a-elisa_normal.jpg#product', 'https://b2c-media.maxmara.com/sys-master/m0/MM/2025/1/9011085106/013/s3details/9011085106013-b-elisa_normal.jpg#product', 'https://b2c-media.maxmara.com/sys-master/m0/MM/2025/1/9011085106/013/s3details/9011085106013-d-elisa_normal.jpg#product']",False,False,Fabric 100% virgin wool; - except joining thread.,'s max mara,False
['https://us.maxmara.com/p-5181095106026-lisotte-navy'],5181095106026,5181095106,wide denim jeans with logo,"jeans in authentic pure cotton denim fabric featuring a wide leg and contrasting laser-cut weekend max mara lettering down the sides. the 5-pocket model boasts an elasticated waist, belt loops, a rear yoke and metal rivets. butterfly logo-adorned grosgrain rear hem tag. zip and tack button fastening.","[['Homepage', 'Clothing', 'Clothing', 'Trousers', 'Trousers', 'Wide denim jeans with logo']]",navy,315.0,315.0,"['4', '6', '12', '0', '8', '2', '10']","['4', '6', '12', '0', '16', '8', '10', '2', '14']","['https://b2c-media.maxmara.com/sys-master/m0/MM/2025/1/5181095106/026/s3master/5181095106026-a-lisotte_normal.jpg#product', 'https://b2c-media.maxmara.com/sys-master/m0/MM/2025/1/5181095106/026/s3details/5181095106026-b-lisotte_normal.jpg#product', 'https://b2c-media.maxmara.com/sys-master/m0/MM/2025/1/5181095106/026/s3details/5181095106026-d-lisotte_normal.jpg#product', 'https://b2c-media.maxmara.com/sys-master/m0/MM/2025/1/5181095106/026/s3details/5181095106026-f-lisotte_normal.jpg#product']",False,False,100% cotton.,weekend max mara,False
['https://us.maxmara.com/p-9361045106001-treviso-pearl-grey'],9361045106001,9361045106,wool turtleneck,"turtleneck jumper in a luxurious pure-wool yarn distinguished by its particularly fluffy, soft-touch texture. finished with long sleeves with dropped shoulders, a raw-cut, rolled high neck, and ribbed cuffs and hem.","[['Homepage', 'Clothing', 'Clothing', 'Knitwear', 'Knitwear', 'Wool turtleneck']]",grey,525.0,525.0,"['XS', 'S', 'L', 'M', 'XL']","['XS', 'S', 'L', 'M', 'XL']","['https://b2c-media.maxmara.com/sys-master/m0/MM/2025/1/9361045106/001/s3master/9361045106001-a-treviso_normal.jpg#product', 'https://b2c-media.maxmara.com/sys-master/m0/MM/2025/1/9361045106/001/s3details/9361045106001-b-treviso_normal.jpg#product', 'https://b2c-media.maxmara.com/sys-master/m0/MM/2025/1/9361045106/001/s3details/9361045106001-d-treviso_normal.jpg#product', 'https://b2c-media.maxmara.com/sys-master/m0/MM/2025/1/9361045106/001/s3details/9361045106001-e-treviso_normal.jpg#product']",False,False,100% wool.,'s max mara,False
['https://us.maxmara.com/p-5106044206002-zucca-black'],5106044206002,5106044206,pleated velvet mini skirt,slightly flared short pleated skirt in pure cotton corduroy (500 lines). the lined model boasts a topstitched strap and o-ring buckle at the waist. concealed zip fastening on the left side.,"[['Homepage', 'Clothing', 'Clothing', 'Skirts', 'Skirts', 'Pleated velvet mini skirt']]",black,192.0,385.0,"['4', '6', '12', '0', '16', '8', '2', '10', '14']","['4', '6', '12', '0', '16', '8', '10', '2', '14']","['https://b2c-media.maxmara.com/sys-master/m0/MM/2024/2/5106044206/002/s3master/5106044206002-a-zucca_normal.jpg#product', 'https://b2c-media.maxmara.com/sys-master/m0/MM/2024/2/5106044206/002/s3details/5106044206002-b-zucca_normal.jpg#product', 'https://b2c-media.maxmara.com/sys-master/m0/MM/2024/2/5106044206/002/s3details/5106044206002-d-zucca_normal.jpg#product', 'https://b2c-media.maxmara.com/sys-master/m0/MM/2024/2/5106044206/002/s3details/5106044206002-f-zucca_normal.jpg#product']",False,False,Fabric 100% cotton; lining 100% polyester.,weekend max mara,True
['https://us.maxmara.com/p-5226014306001-cardato-cherry'],5226014306001,5226014306,printed georgette short dress,"short dress with a flowing, feminine fit, made of exquisite printed pure silk georgette. embellished with an all-over frill motif, it has a distinctive flared silhouette and an adjustable waist with laces to tie at the back. featuring wide, unlined long sleeves, a v-neck, and lining finished in a matching-tone lace.","[['Homepage', 'Clothing', 'Clothing', 'Dresses', 'Dresses', 'Printed georgette short dress']]",cherry,425.0,850.0,"['4', '6', '12', '0', '8', '2', '10', '14']","['4', '6', '12', '0', '16', '8', '10', '2', '14']","['https://b2c-media.maxmara.com/sys-master/m0/MM/2024/2/5226014306/001/s3master/5226014306001-a-cardato_normal.jpg#product', 'https://b2c-media.maxmara.com/sys-master/m0/MM/2024/2/5226014306/001/s3details/5226014306001-b-cardato_normal.jpg#product', 'https://b2c-media.maxmara.com/sys-master/m0/MM/2024/2/5226014306/001/s3details/5226014306001-d-cardato_normal.jpg#product', 'https://b2c-media.maxmara.com/sys-master/m0/MM/2024/2/5226014306/001/s3details/5226014306001-f-cardato_normal.jpg#product']",False,False,Fabric 100% silk; lining 100% polyester.,weekend max mara,True
['https://us.maxmara.com/p-2046014206002-opice-medium-grey'],2046014206002,2046014206,stretch flannel tailored blazer,"tailored blazer in stretch wool flannel fabric. the feminine, slim fit is accentuated by the silhouette-defining darts and shaping. the garment boasts a small lapel neckline, central button fastening and flap-adorned mannish-style side pockets.","[['Homepage', 'Coats and Jackets', 'Coats and Jackets', 'Jackets and blazers ', 'Jackets and blazers ', 'Stretch flannel tailored blazer']]",grey,812.0,1160.0,[],"['4', '6', '12', '0', '8', '10', '2', '14']","['https://b2c-media.maxmara.com/sys-master/m0/MM/2024/2/2046014206/002/s3master/2046014206002-a-opice_normal.jpg#product', 'https://b2c-media.maxmara.com/sys-master/m0/MM/2024/2/2046014206/002/s3details/2046014206002-b-opice_normal.jpg#product', 'https://b2c-media.maxmara.com/sys-master/m0/MM/2024/2/2046014206/002/s3details/2046014206002-d-opice_normal.jpg#product']",False,False,"Fabric 95% virgin wool, 5% elastane; lining 70% acetate, 30% polyester; sleeves lining 97% viscose, 3% acetate.",sportmax,True
['https://us.maxmara.com/p-9366134306009-apollo-black'],9366134306009,9366134306,wool and cashmere crew-neck jumper,"straight-fit jumper, made of luxurious wool and cashmere yarn, with a crew neck and short raglan sleeves. finished with a contrasting blanket stitch embroidery on the neckline and sleeve cuff.","[['Homepage', 'Clothing', 'Clothing', 'Knitwear', 'Knitwear', 'Wool and cashmere crew-neck jumper']]",black,416.0,595.0,"['XS', 'S', 'L', 'M', 'XL']","['XS', 'S', 'L', 'M', 'XL']","['https://b2c-media.maxmara.com/sys-master/m0/MM/2024/2/9366134306/009/s3master/9366134306009-a-apollo_normal.jpg#product', 'https://b2c-media.maxmara.com/sys-master/m0/MM/2024/2/9366134306/009/s3details/9366134306009-b-apollo_normal.jpg#product', 'https://b2c-media.maxmara.com/sys-master/m0/MM/2024/2/9366134306/009/s3details/9366134306009-d-apollo_normal.jpg#product', 'https://b2c-media.maxmara.com/sys-master/m0/MM/2024/2/9366134306/009/s3details/9366134306009-e-apollo_normal.jpg#product']",False,False,"80% wool, 20% cashmere.",'s max mara,True
['https://us.maxmara.com/p-1116054106001-pegli-vanilla'],1116054106001,1116054106,printed silk top with ruffles,"straight-cut sleeveless top made of exquisite, printed pure silk twill. crew-neck garment with large asymmetric ruffles applied on the shoulder and front. straight hem. concealed button closure, with just the top button visible.","[['Homepage', 'Clothing', 'Clothing', 'Blouses', 'Blouses', 'Printed silk top with ruffles']]",vanilla,507.0,725.0,"['4', '6', '12', '0', '16', '8', '2', '10', '14']","['4', '6', '12', '0', '16', '8', '10', '2', '14']","['https://b2c-media.maxmara.com/sys-master/m0/MM/2024/2/1116054106/001/s3master/1116054106001-a-pegli_normal.jpg#product', 'https://b2c-media.maxmara.com/sys-master/m0/MM/2024/2/1116054106/001/s3details/1116054106001-b-pegli_normal.jpg#product', 'https://b2c-media.maxmara.com/sys-master/m0/MM/2024/2/1116054106/001/s3details/1116054106001-d-pegli_normal.jpg#product', 'https://b2c-media.maxmara.com/sys-master/m0/MM/2024/2/1116054106/001/s3details/1116054106001-e-pegli_normal.jpg#product']",False,False,100% silk.,max mara,True
['https://us.maxmara.com/p-5356034206002-dolce-sand'],5356034206002,5356034206,cashmere yarn gilet,fisherman’s rib-knit v-neck gilet in fine pure cashmere yarn. the regular-fit model boasts a relaxed cut and rib-knit trims.,"[['Homepage', 'Clothing', 'Clothing', 'Knitwear', 'Knitwear', 'Cashmere yarn gilet']]",sand,232.0,465.0,"['XS', 'S', 'L', 'M', 'XL']","['XS', 'S', 'L', 'M', '2XL', 'XL']","['https://b2c-media.maxmara.com/sys-master/m0/MM/2024/2/5356034206/002/s3master/5356034206002-a-dolce_normal.jpg#product', 'https://b2c-media.maxmara.com/sys-master/m0/MM/2024/2/5356034206/002/s3details/5356034206002-b-dolce_normal.jpg#product', 'https://b2c-media.maxmara.com/sys-master/m0/MM/2024/2/5356034206/002/s3details/5356034206002-d-dolce_normal.jpg#product', 'https://b2c-media.maxmara.com/sys-master/m0/MM/2024/2/5356034206/002/s3details/5356034206002-e-dolce_normal.jpg#product']",False,False,100% cashmere.,weekend max mara,True
['https://us.maxmara.com/p-5546044406006-dire-light-blue'],5546044406006,5546044406,jacquard-knit viscose and wool shawl,loose and enveloping shawl in fine wool and viscose yarn. the jacquard-knit pattern defines an elegant pattern with butterfly details and a central “w” logo. size: 135 x 135 cm.,"[['Homepage', 'Accessories', 'Accessories', 'Scarves and foulards', 'Scarves and foulards', 'Jacquard-knit viscose and wool shawl']]",blue,117.0,235.0,['ONE SIZE'],['ONE SIZE'],"['https://b2c-media.maxmara.com/sys-master/m0/MM/2024/2/5546044406/006/s3master/5546044406006-a-dire_normal.jpg#product', 'https://b2c-media.maxmara.com/sys-master/m0/MM/2024/2/5546044406/006/s3details/5546044406006-d-dire_normal.jpg#product', 'https://b2c-media.maxmara.com/sys-master/m0/MM/2024/2/5546044406/006/s3details/5546044406006-e-dire_normal.jpg#product']",False,False,"55% viscose, 45% virgin wool.",weekend max mara,True
['https://us.maxmara.com/p-1226024406030-egizio-purple'],1226024406030,1226024406,long silk-satin dress,"long, sleeveless dress made of luxurious, heavy pure-silk satin. the design is distinguished by a slightly fitted silhouette and a long cape that flows from the torchon motif on the neckline onto the shoulders and back. finished with a back v-neck and a central slit on the front, it closes with a concealed zip on the back.","[['Homepage', 'Clothing', 'Clothing', 'Dresses', 'Dresses', 'Long silk-satin dress']]",purple,2443.0,3490.0,"['4', '6', '12', '0', '8', '2', '10', '14']","['4', '6', '12', '0', '16', '8', '10', '2', '14']","['https://b2c-media.maxmara.com/sys-master/m0/MM/2024/2/1226024406/030/s3master/1226024406030-a-egizio_normal.jpg#product', 'https://b2c-media.maxmara.com/sys-master/m0/MM/2024/2/1226024406/030/s3details/1226024406030-b-egizio_normal.jpg#product', 'https://b2c-media.maxmara.com/sys-master/m0/MM/2024/2/1226024406/030/s3details/1226024406030-d-egizio_normal.jpg#product', 'https://b2c-media.maxmara.com/sys-master/m0/MM/2024/2/1226024406/030/s3details/1226024406030-e-egizio_normal.jpg#product']",False,False,Fabric 100% silk; lining 100% silk.,max mara,True
['https://us.maxmara.com/p-9346064106003-mirage-beige'],9346064106003,9346064106,cotton-knit cardigan,"cotton-knit cardigan with shawl collar, embellished with special two-tone patterned stitch work. enveloping style with low set-in sleeves. the wrap fastening with a matching belt accentuates the silhouette.","[['Homepage', 'Clothing', 'Clothing', 'Knitwear', 'Knitwear', 'Cotton-knit cardigan']]",beige,521.0,745.0,[],"['XS', 'S', 'L', 'M', 'XL']","['https://b2c-media.maxmara.com/sys-master/m0/MM/2024/2/9346064106/003/s3master/9346064106003-a-mirage_normal.jpg#product', 'https://b2c-media.maxmara.com/sys-master/m0/MM/2024/2/9346064106/003/s3details/9346064106003-b-mirage_normal.jpg#product', 'https://b2c-media.maxmara.com/sys-master/m0/MM/2024/2/9346064106/003/s3details/9346064106003-d-mirage_normal.jpg#product']",False,False,100% cotton.,'s max mara,True
['https://us.maxmara.com/p-5241015106001-radice-sand'],5241015106001,5241015106,cotton drill jumpsuit,"tracksuit in garment-washed cotton drill with a wide-leg silhouette. the style features army style details with a shirt collar, patch pockets on the chest, long set-in sleeves with cuffs, a yoke, toggles at the back of the waist and back patch pockets. closure with enamelled buttons and zip.","[['Homepage', 'Clothing', 'Clothing', 'Jumpsuits', 'Jumpsuits', 'Cotton drill jumpsuit']]",sand,595.0,595.0,"['4', '6', '12', '0', '16', '8', '2', '10']","['4', '6', '12', '0', '16', '8', '10', '2', '14']","['https://b2c-media.maxmara.com/sys-master/m0/MM/2025/1/5241015106/001/s3master/5241015106001-a-radice_normal.jpg#product', 'https://b2c-media.maxmara.com/sys-master/m0/MM/2025/1/5241015106/001/s3details/5241015106001-b-radice_normal.jpg#product', 'https://b2c-media.maxmara.com/sys-master/m0/MM/2025/1/5241015106/001/s3details/5241015106001-d-radice_normal.jpg#product', 'https://b2c-media.maxmara.com/sys-master/m0/MM/2025/1/5241015106/001/s3details/5241015106001-f-radice_normal.jpg#product']",False,False,100% cotton.,weekend max mara,False
